INFO  - 2014-10-22 23:16:38.139; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21108098790450021625_1414012578577&wt=json&_=1414012578580} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:16:38.141; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21108098790450021625_1414012578575&wt=json&_=1414012578581} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:16:38.299; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21108098790450021625_1414012578577&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012578583} hits=11 status=0 QTime=24 
INFO  - 2014-10-22 23:16:38.380; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21108098790450021625_1414012578575&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012578582} hits=11 status=0 QTime=108 
INFO  - 2014-10-22 23:16:46.260; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21108098790450021625_1414012578575&fq=ingredientname:thunfisch&wt=json&_=1414012578584} hits=0 status=0 QTime=136 
INFO  - 2014-10-22 23:16:46.450; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21108098790450021625_1414012578575&json.nl=map&facet.mincount=1&fq=ingredientname:thunfisch&rows=0&facet=true&wt=json&_=1414012578585} hits=1 status=0 QTime=166 
INFO  - 2014-10-22 23:16:49.628; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21108098790450021625_1414012578575&wt=json&_=1414012578586} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:16:49.630; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21108098790450021625_1414012578577&fq=ingredientname:thunfisch&wt=json&_=1414012578587} hits=0 status=0 QTime=1 
INFO  - 2014-10-22 23:16:49.747; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21108098790450021625_1414012578575&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012578588} hits=11 status=0 QTime=94 
INFO  - 2014-10-22 23:16:49.818; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21108098790450021625_1414012578577&json.nl=map&facet.mincount=1&fq=ingredientname:thunfisch&rows=0&facet=true&wt=json&_=1414012578589} hits=1 status=0 QTime=162 
INFO  - 2014-10-22 23:19:22.597; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.field=userRating&json.wrf=jQuery21108098790450021625_1414012578577&json.nl=map&sort=userRating+desc&facet.mincount=1&rows=20&facet=true&wt=json&_=1414012578590} hits=139942 status=0 QTime=7 
INFO  - 2014-10-22 23:19:37.689; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21108098790450021625_1414012578577&wt=json&_=1414012578591} hits=0 status=0 QTime=41 
INFO  - 2014-10-22 23:19:37.711; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21108098790450021625_1414012578575&fq=ingredientname:thunfisch&wt=json&_=1414012578592} hits=0 status=0 QTime=21 
INFO  - 2014-10-22 23:19:37.741; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21108098790450021625_1414012578575&json.nl=map&facet.mincount=1&fq=ingredientname:thunfisch&rows=0&facet=true&wt=json&_=1414012578594} hits=1 status=0 QTime=3 
INFO  - 2014-10-22 23:19:37.754; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21108098790450021625_1414012578577&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012578593} hits=11 status=0 QTime=29 
INFO  - 2014-10-22 23:19:37.810; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery21108098790450021625_1414012578595&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414012578596} hits=139942 status=0 QTime=0 
INFO  - 2014-10-22 23:19:38.091; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=*:*&facet.field=ingredientname&json.wrf=jQuery21108098790450021625_1414012578577&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012578598} hits=139942 status=0 QTime=60 
INFO  - 2014-10-22 23:19:38.258; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery21108098790450021625_1414012578595&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012578597} hits=139942 status=0 QTime=227 
INFO  - 2014-10-22 23:19:46.775; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.field=userRating&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&sort=userRating+desc&facet.mincount=1&rows=20&facet=true&wt=json&_=1414012786328} hits=139942 status=0 QTime=23 
INFO  - 2014-10-22 23:19:46.824; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery21104551635009702295_1414012786329&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414012786330} hits=139942 status=0 QTime=0 
INFO  - 2014-10-22 23:19:47.044; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786329&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786331} hits=139942 status=0 QTime=49 
INFO  - 2014-10-22 23:20:01.938; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21104551635009702295_1414012786329&wt=json&_=1414012786332} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:20:01.941; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21104551635009702295_1414012786327&wt=json&_=1414012786333} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:20:01.990; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786329&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786334} hits=11 status=0 QTime=12 
INFO  - 2014-10-22 23:20:02.044; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786335} hits=11 status=0 QTime=63 
INFO  - 2014-10-22 23:20:06.631; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21104551635009702295_1414012786329&wt=json&_=1414012786337} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:20:06.631; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21104551635009702295_1414012786327&wt=json&_=1414012786336} hits=0 status=0 QTime=1 
INFO  - 2014-10-22 23:20:06.722; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786339} hits=11 status=0 QTime=65 
INFO  - 2014-10-22 23:20:06.735; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786329&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786338} hits=11 status=0 QTime=58 
INFO  - 2014-10-22 23:20:08.236; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery21104551635009702295_1414012786329&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414012786340} hits=139942 status=0 QTime=0 
INFO  - 2014-10-22 23:20:08.490; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786329&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786341} hits=139942 status=0 QTime=79 
INFO  - 2014-10-22 23:20:08.585; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=*:*&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786342} hits=139942 status=0 QTime=105 
INFO  - 2014-10-22 23:20:36.971; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21104551635009702295_1414012786329&wt=json&_=1414012786344} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:20:36.990; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21104551635009702295_1414012786327&wt=json&_=1414012786343} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:20:37.062; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786329&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786345} hits=11 status=0 QTime=73 
INFO  - 2014-10-22 23:20:37.093; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786346} hits=11 status=0 QTime=55 
INFO  - 2014-10-22 23:22:05.764; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21104551635009702295_1414012786327&wt=json&_=1414012786347} hits=0 status=0 QTime=1 
INFO  - 2014-10-22 23:22:05.845; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21104551635009702295_1414012786329&wt=json&_=1414012786348} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:22:06.001; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786329&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786350} hits=11 status=0 QTime=146 
INFO  - 2014-10-22 23:22:06.058; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786349} hits=11 status=0 QTime=207 
INFO  - 2014-10-22 23:22:07.843; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414012786351} hits=139942 status=0 QTime=0 
INFO  - 2014-10-22 23:22:08.072; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=*:*&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786329&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786353} hits=139942 status=0 QTime=51 
INFO  - 2014-10-22 23:22:08.110; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786352} hits=139942 status=0 QTime=103 
INFO  - 2014-10-22 23:22:26.170; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.field=userRating&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&sort=userRating+desc&facet.mincount=1&rows=20&facet=true&wt=json&_=1414012786354} hits=139942 status=0 QTime=90 
INFO  - 2014-10-22 23:22:34.342; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414012786355} hits=139942 status=0 QTime=0 
INFO  - 2014-10-22 23:22:34.542; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=*:*&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786329&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786357} hits=139942 status=0 QTime=43 
INFO  - 2014-10-22 23:22:34.583; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786356} hits=139942 status=0 QTime=84 
INFO  - 2014-10-22 23:22:36.257; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21104551635009702295_1414012786329&wt=json&_=1414012786359} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:22:36.257; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21104551635009702295_1414012786327&wt=json&_=1414012786358} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:22:40.718; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786329&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786360} hits=11 status=0 QTime=4417 
INFO  - 2014-10-22 23:22:40.719; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786361} hits=11 status=0 QTime=5 
INFO  - 2014-10-22 23:22:47.320; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.field=userRating&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&sort=userRating+desc&facet.mincount=1&rows=20&facet=true&wt=json&_=1414012786362} hits=139942 status=0 QTime=4 
INFO  - 2014-10-22 23:22:48.322; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414012786363} hits=139942 status=0 QTime=0 
INFO  - 2014-10-22 23:22:48.595; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=*:*&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786329&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786365} hits=139942 status=0 QTime=6 
INFO  - 2014-10-22 23:22:48.719; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786364} hits=139942 status=0 QTime=185 
INFO  - 2014-10-22 23:23:17.797; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21104551635009702295_1414012786327&wt=json&_=1414012786366} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:23:17.830; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21104551635009702295_1414012786329&wt=json&_=1414012786367} hits=0 status=0 QTime=33 
INFO  - 2014-10-22 23:23:17.936; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786329&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786369} hits=11 status=0 QTime=4 
INFO  - 2014-10-22 23:23:17.941; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21104551635009702295_1414012786327&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414012786368} hits=11 status=0 QTime=26 
INFO  - 2014-10-22 23:29:32.074; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery21106451873686164618_1414013371941&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414013371942} hits=139942 status=0 QTime=0 
INFO  - 2014-10-22 23:29:32.077; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.field=userRating&json.wrf=jQuery21106451873686164618_1414013371939&json.nl=map&sort=userRating+desc&facet.mincount=1&rows=20&facet=true&wt=json&_=1414013371940} hits=139942 status=0 QTime=3 
INFO  - 2014-10-22 23:29:32.541; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery21106451873686164618_1414013371941&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414013371943} hits=139942 status=0 QTime=68 
INFO  - 2014-10-22 23:29:52.260; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21106451873686164618_1414013371941&wt=json&_=1414013371944} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:29:52.261; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21106451873686164618_1414013371939&wt=json&_=1414013371945} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:29:52.312; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21106451873686164618_1414013371941&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414013371946} hits=11 status=0 QTime=29 
INFO  - 2014-10-22 23:29:52.337; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21106451873686164618_1414013371939&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414013371947} hits=11 status=0 QTime=16 
INFO  - 2014-10-22 23:29:57.349; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21106451873686164618_1414013371939&wt=json&_=1414013371948} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:29:57.355; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21106451873686164618_1414013371941&wt=json&_=1414013371949} hits=0 status=0 QTime=6 
INFO  - 2014-10-22 23:29:57.403; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21106451873686164618_1414013371939&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414013371950} hits=11 status=0 QTime=6 
INFO  - 2014-10-22 23:29:57.433; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21106451873686164618_1414013371941&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414013371951} hits=11 status=0 QTime=4 
INFO  - 2014-10-22 23:30:05.839; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21106451873686164618_1414013371941&fq=ingredientname:tomate&wt=json&_=1414013371952} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:30:05.916; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21106451873686164618_1414013371941&json.nl=map&facet.mincount=1&fq=ingredientname:tomate&rows=0&facet=true&wt=json&_=1414013371953} hits=3 status=0 QTime=22 
INFO  - 2014-10-22 23:30:14.150; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=tomate&json.wrf=jQuery21106451873686164618_1414013371941&fq=ingredientname:tomate&wt=json&_=1414013371954} hits=1206 status=0 QTime=110 
INFO  - 2014-10-22 23:30:14.290; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=tomate&facet.field=ingredientname&json.wrf=jQuery21106451873686164618_1414013371941&json.nl=map&facet.mincount=1&fq=ingredientname:tomate&rows=0&facet=true&wt=json&_=1414013371955} hits=1206 status=0 QTime=4 
INFO  - 2014-10-22 23:32:33.725; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery21106760284160263836_1414013553561&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414013553562} hits=139942 status=0 QTime=0 
INFO  - 2014-10-22 23:32:33.729; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.field=userRating&json.wrf=jQuery21106760284160263836_1414013553559&json.nl=map&sort=userRating+desc&facet.mincount=1&rows=20&facet=true&wt=json&_=1414013553560} hits=139942 status=0 QTime=4 
INFO  - 2014-10-22 23:32:34.084; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery21106760284160263836_1414013553561&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414013553563} hits=139942 status=0 QTime=47 
INFO  - 2014-10-22 23:32:51.655; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21106760284160263836_1414013553561&wt=json&_=1414013553564} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:32:51.656; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery21106760284160263836_1414013553559&wt=json&_=1414013553565} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:32:51.691; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21106760284160263836_1414013553561&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414013553566} hits=11 status=0 QTime=4 
INFO  - 2014-10-22 23:32:51.698; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery21106760284160263836_1414013553559&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414013553567} hits=11 status=0 QTime=5 
INFO  - 2014-10-22 23:33:08.386; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.limit=20&json.wrf=jQuery211010381185519509017_1414013588285&json.nl=map&facet.mincount=1&rows=10&facet=true&wt=json&_=1414013588286} hits=139942 status=0 QTime=1 
INFO  - 2014-10-22 23:33:08.390; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={q=*:*&facet.field=userRating&json.wrf=jQuery211010381185519509017_1414013588283&json.nl=map&sort=userRating+desc&facet.mincount=1&rows=20&facet=true&wt=json&_=1414013588284} hits=139942 status=0 QTime=5 
INFO  - 2014-10-22 23:33:08.771; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=300&q=*:*&facet.field=titleStop&facet.field=ingredientname&json.wrf=jQuery211010381185519509017_1414013588285&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414013588287} hits=139942 status=0 QTime=19 
INFO  - 2014-10-22 23:33:23.761; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211010381185519509017_1414013588285&wt=json&_=1414013588288} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:33:23.762; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211010381185519509017_1414013588283&wt=json&_=1414013588289} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:33:23.791; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery211010381185519509017_1414013588285&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414013588290} hits=11 status=0 QTime=6 
INFO  - 2014-10-22 23:33:23.799; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery211010381185519509017_1414013588283&json.nl=map&facet.mincount=1&rows=0&facet=true&wt=json&_=1414013588291} hits=11 status=0 QTime=5 
INFO  - 2014-10-22 23:33:38.232; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211010381185519509017_1414013588283&fq=ingredientname:majoran&wt=json&_=1414013588292} hits=0 status=0 QTime=1 
INFO  - 2014-10-22 23:33:38.281; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery211010381185519509017_1414013588283&json.nl=map&facet.mincount=1&fq=ingredientname:majoran&rows=0&facet=true&wt=json&_=1414013588293} hits=2 status=0 QTime=3 
INFO  - 2014-10-22 23:33:44.884; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211010381185519509017_1414013588283&fq=ingredientname:majoran&fq=ingredientname:tomate&wt=json&_=1414013588294} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:33:44.899; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery211010381185519509017_1414013588283&json.nl=map&facet.mincount=1&fq=ingredientname:majoran&fq=ingredientname:tomate&rows=0&facet=true&wt=json&_=1414013588295} hits=2 status=0 QTime=3 
INFO  - 2014-10-22 23:33:54.606; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211010381185519509017_1414013588283&fq=ingredientname:tomate&wt=json&_=1414013588296} hits=0 status=0 QTime=0 
INFO  - 2014-10-22 23:33:54.619; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={facet.limit=2000&q=null&facet.field=ingredientname&json.wrf=jQuery211010381185519509017_1414013588283&json.nl=map&facet.mincount=1&fq=ingredientname:tomate&rows=0&facet=true&wt=json&_=1414013588297} hits=3 status=0 QTime=3 
INFO  - 2014-10-22 23:33:57.403; org.apache.solr.core.SolrCore; [recipeCollection] webapp=/solr path=/select params={json.wrf=jQuery211010381185519509017_1414013588283&fq=ingredientname:tomate&fq=ingredientname:zwiebel&wt=json&_=1414013588298} hits=0 status=0 QTime=1 
